RS_GCF_015549395.1	0	100.0	3.8	Specific	98.63	0.0	260	o__Clostridiales (UID1212)	146	0.0	2505082	87.40571918246751	98	1218769	42.53869783179056	2866039	RS_GCF_025567495.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	not type material	none	f	9	9	321894	321894	5462	1	2834	NZ_JADMYU010000055.1	5462	1	109	NZ_JADMYU010000055.1	2834	5223	0	99.929	CDZY01053769.25430.28263	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;gut metagenome	29235	32568	t	f	f	80816	80816	Scaffold	ASM1554939v1	na	PRJNA224116	SAMN15533182	98	80816	USA	2020-11-17	GCA_015549395.1	none	full	na	stool	none	0	0	Ruminococcus bicirculans (ex Wegman et al. 2014)	none	na	3	88	9	80816	40646	18328	2020/11/17	10	1160721	1	1001217B_150727_F5	Icahn School of Medicine at Mount Sinai	1160721	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus bicirculans	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus bicirculans (ex Wegman et al. 2014)	956	2866039	11	44	na	2865083	0	JADMYU000000000.1	2607	88	5462	1	none	none	none	none	none	none	1510	NZ_JADMYU010000055.1	1505	2758	0	99.734	HF545616.164905.166411	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	956	19	45	0
GB_GCA_003462325.1	0	100.0	4.23	Specific	98.63	0.68	260	o__Clostridiales (UID1212)	146	100.0	2754730	87.8434721438746	93	1327343	42.33080742928962	3135953	RS_GCF_025567495.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	not type material	none	f	7	6	345746	353602	260702	1	2834	QTYU01000004.1	260702	1	109	QTYU01000004.1	2834	5223	0	99.929	CDZT01064245.19875.22708	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;gut metagenome	33716	50579	t	f	f	181126	213992	Scaffold	ASM346232v1	na	PRJNA482748	SAMN09736957	93	181126	China: Shenzhen	2018-08-31	GCA_003462325.1	none	full	na	feces	none	0	0	Ruminococcus sp. TF12-2	none	na	3	62	6	213992	89485	34658	2018/08/31	31	2293243	1	TF12-2	BGI	2293243	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__unclassified Ruminococcus;s__Ruminococcus sp. TF12-2	310	3135953	11	53	na	3135643	0	QTYU00000000.1	3030	62	260702	1	none	none	none	none	none	none	1510	QTYU01000004.1	1505	2752	0	99.668	HF545616.164905.166411	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	310	19	54	0
GB_GCA_003461265.1	0	100.0	3.26	Specific	98.63	0.0	260	o__Clostridiales (UID1212)	146	0.0	2725243	87.80668785653184	114	1317216	42.443808231846326	3103685	RS_GCF_025567495.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	not type material	none	f	8	8	372960	416071	416071	1	2834	QTWT01000001.1	416071	1	109	QTWT01000001.1	2834	5201	0	99.788	HF545616.964365.967199	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	27223	34872	t	f	f	118729	120745	Scaffold	ASM346126v1	na	PRJNA482748	SAMN09734358	114	118729	China: Shenzhen	2018-08-31	GCA_003461265.1	none	full	na	feces	none	0	0	Ruminococcus sp. AF18-29	none	na	3	89	8	120745	55809	20734	2018/08/31	25	2293156	1	AF18-29	BGI	2293156	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__unclassified Ruminococcus;s__Ruminococcus sp. AF18-29	250	3103685	11	57	na	3103435	0	QTWT00000000.1	3022	89	416071	1	none	none	none	none	none	none	1510	QTWT01000001.1	1505	2763	0	99.801	HF545616.164905.166411	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	250	19	57	0
GB_GCA_041333275.1	0	100.0	0.74	Specific	99.32	0.68	261	o__Clostridiales (UID1212)	147	0.0	2757473	83.8954204061217	3	1815077	55.22325984134102	3286798	GB_GCA_004000625.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	not type material	none	f	1	1	2916830	2916830	2916830	5	2827	JBGKFZ010000003.1	2916830	5	112	JBGKFZ010000003.1	2827	5171	0	99.682	LARB01000058.377.3205	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Ruminococcus sp. A254.MGS-254	1095599	1095599	t	f	f	2916830	2916830	Contig	ASM4133327v1	na	PRJNA1052403	SAMN43071355	3	2916830	none	2024-08-18	GCA_041333275.1	derived from metagenome	full	D3029bin43	none	none	0	none	Gemmiger qucibialis	none	na	none	none	none	none	none	none	2024/08/18	0	2997294	none	D3029bin43	Institute of Microbiology, Chinese Academy of Sciences	2997294	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Gemmiger;s__Gemmiger qucibialis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;x__Eubacteriales incertae sedis;g__Gemmiger;s__Gemmiger qucibialis	0	3286798	none	none	na	3286798	0	JBGKFZ000000000.1	2902	3	2916830	5	none	none	none	none	none	none	1511	JBGKFZ010000003.1	1477	2723	0	99.932	CEAX01007560.346.1822	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;gut metagenome	0	19	70	0
GB_GCA_958353175.1	0	100.0	0.22	Specific	98.32	0.0	263	o__Clostridiales (UID1212)	149	0.0	2374960	88.7022437750518	26	1197379	44.72083906639596	2677452	GB_GCA_900539195.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900539195	not type material	none	f	4	4	416565	416565	none	0	none	none	none	0	none	none	none	none	none	none	none	none	102978	102978	f	f	t	200670	200670	Contig	ERR9578181_bin.28_MetaWRAP_v1.3_MAG	na	PRJEB62820	SAMEA114062851	26	200670	none	2023-07-19	GCA_958353175.1	derived from metagenome	full	ERR9578181_bin.28_MetaWRAP_v1.3_MAG	human feces metagenome	none	0	none	uncultured Oscillospiraceae bacterium	none	na	none	none	none	none	none	none	2023/07/19	0	707003	none	ERR9578181_bin.28_MetaWRAP_v1.3_MAG	EMG	707003	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__environmental samples;s__uncultured Oscillospiraceae bacterium	0	2677452	none	none	na	2677452	0	CATWRJ000000000.1	2388	26	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	40	0
GB_GCA_947629335.1	0	100.0	0.67	General	97.32	0.67	263	o__Clostridiales (UID1212)	149	100.0	2135360	86.1302109572233	50	1095070	44.16988709769149	2479223	GB_GCA_947629335.1	t	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp947629335	not type material	none	f	7	7	407571	407571	none	0	none	none	none	0	none	none	none	none	none	none	none	none	49584	49584	f	f	t	94824	94824	Contig	Lapin-026__bin55	na	PRJEB50625	SAMEA112230856	50	94824	none	2022-12-19	GCA_947629335.1	derived from metagenome	full	Lapin-026__bin55	rabbit gut	none	0	none	uncultured Clostridia bacterium	none	na	none	none	none	none	none	none	2022/12/19	0	244328	none	Lapin-026__bin55	Institut National pour la Recherche Agronomique (FRANCE)	244328	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;x__environmental samples;s__uncultured Clostridia bacterium	0	2479223	none	none	na	2479223	0	CANRDI000000000.1	2266	50	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	15	34	0
GB_GCA_949075955.1	0	100.0	0.33	General	95.3	0.0	263	o__Clostridiales (UID1212)	149	0.0	2408212	87.0558167361642	477	1257537	45.50037177142299	2766285	GB_GCA_910586535.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG8773;s__RGIG8773 sp910586535	not type material	none	f	78	42	62215	106782	none	0	none	none	none	0	none	none	none	none	none	none	none	none	5794	10399	f	f	t	9410	18006	Scaffold	MGBC130438	na	PRJEB59335	SAMEA112403825	477	9410	none	2023-04-16	GCA_949075955.1	derived from metagenome	full	MGBC130438	Faeces	none	0	none	uncultured Oscillospiraceae bacterium	none	na	none	266	42	18006	8939	4338	2023/04/16	211	707003	none	MGBC130438	UNIVERSITY OF CAMBRIDGE	707003	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__environmental samples;s__uncultured Oscillospiraceae bacterium	2490	2766285	none	none	na	2763795	0	CARULT000000000.1	2984	266	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2490	15	38	0
GB_GCA_946482995.1	0	100.0	0.39	Specific	97.96	0.0	261	o__Clostridiales (UID1212)	147	0.0	2673724	90.17731418570824	35	1674885	56.48923780836388	2964963	RS_GCF_016901605.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis_B	not type material	none	f	7	7	337415	337415	none	0	none	none	none	0	none	none	none	none	none	none	none	none	84713	84713	f	f	t	139773	139773	Contig	ERR4304451_bin.12_MetaWRAP_v1.1_MAG	na	PRJEB55374	SAMEA110702413	35	139773	none	2023-04-05	GCA_946482995.1	derived from metagenome	full	ERR4304451_bin.12_MetaWRAP_v1.1_MAG	chicken gut metagenome	none	0	none	uncultured Subdoligranulum sp.	none	na	none	none	none	none	none	none	2023/04/05	0	512298	none	ERR4304451_bin.12_MetaWRAP_v1.1_MAG	UNIVERSITY OF COPENHAGEN	512298	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Subdoligranulum;x__environmental samples;s__uncultured Subdoligranulum sp.	0	2964963	none	none	na	2964963	0	CAMLSQ000000000.1	2689	35	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	48	0
GB_GCA_902496745.1	0	100.0	0.26	General	95.3	0.0	263	o__Clostridiales (UID1212)	149	0.0	2233562	87.2198965964293	48	1210673	47.276401493260025	2560840	GB_GCA_958428235.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faeciplasma;s__Faeciplasma sp900553675	not type material	none	f	9	9	237051	237051	none	0	none	none	none	0	none	none	none	none	none	none	none	none	53350	53350	f	f	t	106860	106860	Contig	UHGG-TPA_MGYG-HGUT-04587	na	PRJEB33885	SAMEA5854094	48	106860	none	2021-03-30	GCA_902496745.1	derived from metagenome	full	MGYG-HGUT-04587	human gut	none	0	none	uncultured Ruminococcus sp.	none	na	none	none	none	none	none	none	2021/03/30	0	165186	none	MGYG-HGUT-04587	EMG	165186	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;x__environmental samples;s__uncultured Ruminococcus sp.	0	2560840	none	none	na	2560840	0	CABVCA000000000.1	2336	48	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	15	33	0
GB_GCA_902388055.1	0	100.0	1.02	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2489034	84.56285271553806	139	1286258	44.9090947814298	2943413	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	22	1	169217	2943413	2943413	1	2828	LR699015.1	2943413	1	110	LR699015.1	2828	5223	0	100	FP929044.2940334.2943163	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;[Eubacterium] siraeum 70/3	20605	2943413	f	f	t	38521	2943413	Chromosome	UHGG_MGYG-HGUT-02530	na	PRJEB33885	SAMEA5852035	139	38521	none	2019-08-10	GCA_902388055.1	none	full	MGYG-HGUT-02530	human gut	none	1	none	[Eubacterium] siraeum	none	na	none	1	1	2943413	2943413	2943413	2019/08/10	138	39492	none	MGYG-HGUT-02530	EMG	39492	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__Oscillospiraceae incertae sedis;s__[Eubacterium] siraeum	79276	2943413	none	none	na	2864137	0	na	2601	1	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	79276	18	45	0
GB_GCA_027682505.1	0	100.0	1.2	Specific	100.0	0.0	261	o__Clostridiales (UID1212)	147	0.0	2462784	86.3553580432537	92	1647414	57.771425024556336	2851918	RS_GCF_023347275.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	not type material	none	f	7	7	351212	351212	220581	2	2429	JAQCZM010000003.1	96917	2	112	JAQCZM010000012.1	2429	4414	0	99.465	CP026548.1785845.1788684	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii	30995	39067	t	f	f	145718	191233	Scaffold	ASM2768250v1	na	PRJNA903559	SAMN31807978	92	145718	China: Shenzhen	2023-01-12	GCA_027682505.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	none	Ruminococcaceae bacterium AF52-21	none	na	none	73	7	191233	96917	34003	2023/01/12	19	2998067	none	AF52-21	BGI-Shenzhen	2998067	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__unclassified Oscillospiraceae;s__Ruminococcaceae bacterium AF52-21	311	2851918	none	none	na	2851607	0	JAQCZM000000000.1	2670	73	222975	1	none	none	none	none	none	none	1508	JAQCZM010000002.1	1491	2721	0	99.598	FPLO01002859.17.1507	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;metagenome	311	19	61	0
RS_GCF_028327625.1	0	100.0	2.98	Specific	98.63	0.0	260	o__Clostridiales (UID1212)	146	0.0	2667039	87.70710923634105	47	1304989	42.92208802424181	3040847	RS_GCF_025567495.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	not type material	none	f	9	8	252374	320047	5578	3	2901	NZ_JAQMLV010000034.1	5415	2	109	NZ_JAQMLV010000035.1	2901	5358	0	100	ABDY01000037.59.2963	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium perfringens NCTC 8239	64688	72401	t	f	f	139329	139970	Scaffold	ASM2832762v1	na	PRJNA224116	SAMN31322865	47	139329	USA	2023-01-31	GCA_028327625.1	none	full	na	none	none	0	0	Ruminococcus bicirculans (ex Wegman et al. 2014)	none	na	7	42	8	139970	87649	45693	2023/01/31	5	1160721	2	1001275st1_F4_1001275B_160808	Icahn School of Medicine	1160721	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus bicirculans	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus bicirculans (ex Wegman et al. 2014)	480	3040847	11	49	na	3040367	0	JAQMLV000000000.1	2738	42	5578	2	none	none	none	none	none	none	1511	NZ_JAQMLV010000034.1	1511	2758	0	99.603	CP019468.134493.136011	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium perfringens	480	19	51	0
GB_GCA_937992015.1	0	100.0	0.05	General	99.33	0.67	263	o__Clostridiales (UID1212)	149	0.0	1886836	87.02042367456421	56	1122048	51.74858458456243	2168268	GB_GCA_000435195.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	not type material	none	f	10	10	163854	163854	138964	1	249	CALKLG010000001.1	138964	1	111	CALKLG010000001.1	249	460	2.55e-128	100	LARB01000048.732.3549	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. A254.MGS-254	38719	38719	f	f	t	69185	69185	Contig	SRR5580332_bin.1_CONCOCT_v1.1_MAG	na	PRJEB51075	SAMEA14085920	56	69185	none	2023-01-10	GCA_937992015.1	derived from metagenome	full	SRR5580332_bin.1_CONCOCT_v1.1_MAG	human gut metagenome	none	0	none	uncultured Clostridium sp.	none	na	none	none	none	none	none	none	2023/01/10	0	59620	none	SRR5580332_bin.1_CONCOCT_v1.1_MAG	European Bioinformatics Institute	59620	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;x__environmental samples;s__uncultured Clostridium sp.	0	2168268	none	none	na	2168268	0	CALKLG000000000.1	2062	56	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	47	1
GB_GCA_905207915.1	0	100.0	0.0	Specific	98.32	0.0	263	o__Clostridiales (UID1212)	149	0.0	2368332	87.85670087948255	88	1205580	44.72273374099855	2695676	GB_GCA_003512525.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp003512525	not type material	none	f	18	18	139593	139593	none	0	none	none	none	0	none	none	none	none	none	none	none	none	30632	30632	f	f	t	49728	49728	Contig	ERR321628-mag-bin.9	na	PRJEB37358	SAMEA7847500	88	49728	none	2021-02-04	GCA_905207915.1	derived from metagenome	full	ERR321628-bin.9	human gut	none	0	none	uncultured Oscillospiraceae bacterium	none	na	none	none	none	none	none	none	2021/02/04	0	707003	none	ERR321628-bin.9	EMG	707003	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__environmental samples;s__uncultured Oscillospiraceae bacterium	0	2695676	none	none	na	2695676	0	CAJLNA000000000.1	2394	88	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	14	35	0
GB_GCA_037231985.1	0	100.0	0.13	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2317106	86.22781186748541	82	1207275	44.927026028294975	2687191	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	15	15	174374	174374	none	0	none	none	none	0	none	none	none	none	none	none	none	none	32770	32770	f	f	t	55551	55551	Contig	ASM3723198v1	na	PRJNA947377	SAMN37824341	82	55551	none	2024-03-18	GCA_037231985.1	derived from metagenome	full	P003-68	none	none	0	none	[Eubacterium] siraeum	none	na	none	none	none	none	none	none	2024/03/18	0	39492	none	P003-68	Helmholtz Centre for Infection Research	39492	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__Oscillospiraceae incertae sedis;s__[Eubacterium] siraeum	0	2687191	none	none	na	2687191	0	JAXUTF000000000.1	2379	82	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	12	31	0
GB_GCA_934447805.1	0	100.0	0.05	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2448533	87.67634847342799	39	1263832	45.25492400709709	2792695	GB_GCA_934490165.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp934490165	not type material	none	f	9	9	330409	330409	none	0	none	none	none	0	none	none	none	none	none	none	none	none	71607	71607	f	f	t	107251	107251	Contig	ERR7747426_bin.212	na	PRJEB49206	SAMEA13490978	39	107251	none	2022-04-16	GCA_934447805.1	derived from metagenome	full	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_I_19_2477.212	human feces	none	0	none	uncultured Ruminiclostridium sp.	none	na	none	none	none	none	none	none	2022/04/16	0	1757166	none	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_I_19_2477.212	stanford university school of medicine	1757166	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;x__environmental samples;s__uncultured Ruminiclostridium sp.	0	2792695	none	none	na	2792695	0	CAKSES000000000.1	2413	39	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	43	0
GB_GCA_036806165.1	0	100.0	0.63	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2380708	86.23429046662784	115	1242636	45.033910356629534	2760744	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	22	20	203935	203935	none	0	none	none	none	0	none	none	none	none	none	none	none	none	23994	27607	f	f	t	35690	38299	Scaffold	ASM3680616v1	na	PRJNA843551	SAMN28749831	115	35690	none	2024-02-22	GCA_036806165.1	derived from metagenome	full	CTOTU37487	none	none	0	none	Oscillospiraceae bacterium	none	na	none	100	20	38299	22607	14183	2024/02/22	15	2485925	none	CTOTU37487	Helmholtz Centre for Environmental Research - UFZ	2485925	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__unclassified Oscillospiraceae;s__Oscillospiraceae bacterium	1410	2760744	none	none	na	2759334	0	DAIRPA000000000.1	2485	100	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1410	16	41	0
GB_GCA_015559165.1	2	100.0	0.23	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2290029	85.85424832558218	50	1205441	45.21057607956551	2667345	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	9	7	227730	393755	5352	1	2828	JADMPJ010000029.1	5352	1	110	JADMPJ010000029.1	2828	5212	0	99.929	FP929044.2940334.2943163	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;[Eubacterium] siraeum 70/3	53325	66683	t	f	f	111320	127645	Scaffold	ASM1555916v1	na	PRJNA637878	SAMN15532845	50	111320	USA	2020-11-17	GCA_015559165.1	none	full	na	stool	none	0	none	[Eubacterium] siraeum	none	na	none	40	7	127645	91566	44418	2020/11/17	10	39492	none	1001136B_160425_C3	Icahn School of Medicine at Mount Sinai	39492	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__Oscillospiraceae incertae sedis;s__[Eubacterium] siraeum	1062	2667345	none	none	na	2666283	0	JADMPJ000000000.1	2329	40	5352	1	none	none	none	none	none	none	1505	JADMPJ010000029.1	1497	2754	0	99.866	ABCA03000043.85213.86709	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group;[Eubacterium] siraeum DSM 15702	1062	19	50	0
GB_GCA_037245985.1	0	100.0	1.11	Specific	98.99	0.0	263	o__Clostridiales (UID1212)	149	0.0	2303145	86.82836662110005	79	1189200	44.83273679503989	2652526	GB_GCA_025150425.1	f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	not type material	none	f	15	15	165761	165761	none	0	none	none	none	0	none	none	none	none	none	none	none	none	33576	33576	f	f	t	60492	60492	Contig	ASM3724598v1	na	PRJNA947377	SAMN37825232	79	60492	none	2024-03-18	GCA_037245985.1	derived from metagenome	full	P011L1-30	none	none	0	none	[Eubacterium] siraeum	none	na	none	none	none	none	none	none	2024/03/18	0	39492	none	P011L1-30	Helmholtz Centre for Infection Research	39492	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Eubacterium] siraeum	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;x__Oscillospiraceae incertae sedis;s__[Eubacterium] siraeum	0	2652526	none	none	na	2652526	0	JAXWWX000000000.1	2358	79	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	16	41	0
